source,target,connection_type,justification,weight
7kUBocchlTtTZVNplR9ZJI,69sqgSNCFIH5fdYEmhKfV2,similar_audio,Áudio similar entre gêneros (dist=0.119),0.118911
7kUBocchlTtTZVNplR9ZJI,5AtfGqKRxHMOkuW4V2dpiW,similar_audio,Áudio similar entre gêneros (dist=0.126),0.125886
7kUBocchlTtTZVNplR9ZJI,1LOmRBg3chULvqcTYGsdpu,similar_audio,Áudio similar entre gêneros (dist=0.127),0.126694
7kUBocchlTtTZVNplR9ZJI,0z7ngxdMh33QPN8361yzb5,similar_audio,Áudio similar entre gêneros (dist=0.128),0.128053
7kUBocchlTtTZVNplR9ZJI,2HsYjR4rBa38aePVMWL3zb,similar_audio,Áudio similar entre gêneros (dist=0.128),0.128226
7kUBocchlTtTZVNplR9ZJI,0M3c8RncPILa9I0HDUejEF,similar_audio,Áudio similar entre gêneros (dist=0.129),0.128666
7kUBocchlTtTZVNplR9ZJI,3Xw8Y6PAARxYOar665cM68,same_genre,Mesmo gênero: hardstyle,0.130955
7kUBocchlTtTZVNplR9ZJI,0AQ1vnoeXnJXPQrDzso1KE,same_genre,Mesmo gênero: hardstyle,0.131352
7kUBocchlTtTZVNplR9ZJI,3b2vdOnwNbaLROePj1m0MM,similar_audio,Áudio similar entre gêneros (dist=0.133),0.13314
7kUBocchlTtTZVNplR9ZJI,4g5Xzds1GLR8yvuGUGTmwF,similar_audio,Áudio similar entre gêneros (dist=0.134),0.134224
7kUBocchlTtTZVNplR9ZJI,6w3hTgFYPaUo6WFz2tEOtX,similar_audio,Áudio similar entre gêneros (dist=0.137),0.137263
7kUBocchlTtTZVNplR9ZJI,0wOx3pICvsNIwobd0XnUxb,similar_audio,Áudio similar entre gêneros (dist=0.139),0.138767
7kUBocchlTtTZVNplR9ZJI,4NPIkDt08kLz70gHOrO5uU,similar_audio,Áudio similar entre gêneros (dist=0.140),0.140159
7kUBocchlTtTZVNplR9ZJI,5lrgHxABqKMFyZGlEJtb1A,same_genre,Mesmo gênero: hardstyle,0.141122
7kUBocchlTtTZVNplR9ZJI,4QYV42XR08VCKSkBOjnlUe,similar_audio,Áudio similar entre gêneros (dist=0.143),0.143202
7kUBocchlTtTZVNplR9ZJI,1rnsFy41deoAFKeTTsNjNU,similar_audio,Áudio similar entre gêneros (dist=0.144),0.143965
7kUBocchlTtTZVNplR9ZJI,0cgz0Fa7bivUEwqI5Srj1P,similar_audio,Áudio similar entre gêneros (dist=0.145),0.144751
7kUBocchlTtTZVNplR9ZJI,7gCJf1XJihp7LPhPlCItzo,similar_audio,Áudio similar entre gêneros (dist=0.145),0.144971
7kUBocchlTtTZVNplR9ZJI,3e2dvkOLVW1415ebR5cJ5v,similar_audio,Áudio similar entre gêneros (dist=0.146),0.146245
7kUBocchlTtTZVNplR9ZJI,3f8FMsUvhAbIq2A9avsU2o,same_genre,Mesmo gênero: hardstyle,0.146326
7kUBocchlTtTZVNplR9ZJI,1XYCWk1IBt0qA8BaQPV0VM,similar_audio,Áudio similar entre gêneros (dist=0.147),0.147393
7kUBocchlTtTZVNplR9ZJI,5cRPdqpWkaNmIbPi6wJDg2,similar_audio,Áudio similar entre gêneros (dist=0.148),0.147864
7kUBocchlTtTZVNplR9ZJI,0bTLGlCqwZXwJGWGE2Dywg,similar_audio,Áudio similar entre gêneros (dist=0.151),0.15093
7kUBocchlTtTZVNplR9ZJI,37Ex1AZEE0TEZ1K12eUk5G,same_genre,Mesmo gênero: hardstyle,0.151177
7kUBocchlTtTZVNplR9ZJI,7cYIJYDp9ZhkELwN6LjEqg,similar_audio,Áudio similar entre gêneros (dist=0.152),0.151602
7kUBocchlTtTZVNplR9ZJI,61YcJKRn2y1si5jGc7LUIN,similar_audio,Áudio similar entre gêneros (dist=0.153),0.152883
7kUBocchlTtTZVNplR9ZJI,1Cg996NXykZM9G2G5VPnQO,similar_audio,Áudio similar entre gêneros (dist=0.154),0.153564
7kUBocchlTtTZVNplR9ZJI,6yaihZ7YizWwJ61Cu6Kktl,similar_audio,Áudio similar entre gêneros (dist=0.154),0.153822
7kUBocchlTtTZVNplR9ZJI,2wvpGY0X2anQFBcypdkeIa,same_genre,Mesmo gênero: hardstyle,0.154607
7kUBocchlTtTZVNplR9ZJI,3XFqW9PbzMBy6wV06egJQ2,similar_audio,Áudio similar entre gêneros (dist=0.155),0.155005
7kUBocchlTtTZVNplR9ZJI,0wLyfz8brTiQayMxdStnx4,similar_audio,Áudio similar entre gêneros (dist=0.159),0.15859
7kUBocchlTtTZVNplR9ZJI,4MWFv1DJVvQzEh949d9GfZ,similar_audio,Áudio similar entre gêneros (dist=0.159),0.158818
7kUBocchlTtTZVNplR9ZJI,4mD8zN3sQ0mi7Ayc2pVbrn,similar_audio,Áudio similar entre gêneros (dist=0.159),0.159354
7kUBocchlTtTZVNplR9ZJI,66iX4HzM7YnmxmUZOSCG2F,similar_audio,Áudio similar entre gêneros (dist=0.160),0.160441
7kUBocchlTtTZVNplR9ZJI,46eHxWRKmtYhUHPDRgclt6,similar_audio,Áudio similar entre gêneros (dist=0.162),0.161874
7kUBocchlTtTZVNplR9ZJI,4mbCGJ9s5J070dQoErgwe5,similar_audio,Áudio similar entre gêneros (dist=0.162),0.162271
7kUBocchlTtTZVNplR9ZJI,68NW6s726X22J4t8sy7Feo,similar_audio,Áudio similar entre gêneros (dist=0.163),0.163005
7kUBocchlTtTZVNplR9ZJI,5Ep7rAVfP6zlpqmEO4RvR0,similar_audio,Áudio similar entre gêneros (dist=0.163),0.163205
7kUBocchlTtTZVNplR9ZJI,1BfJ7ecpbtXtKY4BSsvLV5,similar_audio,Áudio similar entre gêneros (dist=0.163),0.16323
7kUBocchlTtTZVNplR9ZJI,2QuOheWJqShIBIYC1ZCcFu,similar_audio,Áudio similar entre gêneros (dist=0.163),0.163282
7g7Zqii3qccY5O8DNL8PFw,7fImDWw5bcUhRbZ0w1ny4J,similar_audio,Áudio similar entre gêneros (dist=0.130),0.130166
7g7Zqii3qccY5O8DNL8PFw,7lVCNk7lDX6zZUShe7cFfI,similar_audio,Áudio similar entre gêneros (dist=0.165),0.164923
7g7Zqii3qccY5O8DNL8PFw,7rN3zSvSTVeXYyAqOHrLmM,similar_audio,Áudio similar entre gêneros (dist=0.185),0.185274
7g7Zqii3qccY5O8DNL8PFw,0MGktjEGcTSHA3Me5BHP8V,similar_audio,Áudio similar entre gêneros (dist=0.188),0.187801
7g7Zqii3qccY5O8DNL8PFw,07FrAYhbINYe2oLnpLAtjm,similar_audio,Áudio similar entre gêneros (dist=0.195),0.195223
7g7Zqii3qccY5O8DNL8PFw,2OTR1v2uIW7OuGTHiQ9zBV,similar_audio,Áudio similar entre gêneros (dist=0.197),0.197326
7g7Zqii3qccY5O8DNL8PFw,5alsQFFPVtw42DY6UoHAfP,similar_audio,Áudio similar entre gêneros (dist=0.206),0.20596
7g7Zqii3qccY5O8DNL8PFw,0RooO0IFEwZ1Rg9ZK9OFDL,similar_audio,Áudio similar entre gêneros (dist=0.209),0.209234
7g7Zqii3qccY5O8DNL8PFw,5emRxq4oACZeHNuUhw09XV,similar_audio,Áudio similar entre gêneros (dist=0.221),0.221078
7g7Zqii3qccY5O8DNL8PFw,3Qz9U818hhJTrK169zY9NL,similar_audio,Áudio similar entre gêneros (dist=0.221),0.221108
7g7Zqii3qccY5O8DNL8PFw,5p44ydMYAmHKgIh6Efa4Fe,similar_audio,Áudio similar entre gêneros (dist=0.223),0.222956
7g7Zqii3qccY5O8DNL8PFw,0IXX9iie1HesOlW0OmG5sq,similar_audio,Áudio similar entre gêneros (dist=0.224),0.22442
7g7Zqii3qccY5O8DNL8PFw,3qlFb7l26oCFi7xIQOkCYI,similar_audio,Áudio similar entre gêneros (dist=0.233),0.233416
7g7Zqii3qccY5O8DNL8PFw,4wbDt0iAV0zavwwiFA4tej,similar_audio,Áudio similar entre gêneros (dist=0.237),0.237461
7g7Zqii3qccY5O8DNL8PFw,6UPkgLF8SfiVmVGy5RYvIc,similar_audio,Áudio similar entre gêneros (dist=0.244),0.243891
7g7Zqii3qccY5O8DNL8PFw,2JTwsv89lQ7uY7NsUQVqE0,similar_audio,Áudio similar entre gêneros (dist=0.246),0.245501
7g7Zqii3qccY5O8DNL8PFw,11TQiyteH2AdJKhxraxEKB,similar_audio,Áudio similar entre gêneros (dist=0.246),0.246085
7g7Zqii3qccY5O8DNL8PFw,0xTt4ZNGExjOuzHKVHr0zN,similar_audio,Áudio similar entre gêneros (dist=0.248),0.248406
7g7Zqii3qccY5O8DNL8PFw,2EjXfH91m7f8HiJN1yQg97,similar_audio,Áudio similar entre gêneros (dist=0.251),0.250985
7g7Zqii3qccY5O8DNL8PFw,5lrq8sHObtY0xMmF7Ukzl7,similar_audio,Áudio similar entre gêneros (dist=0.254),0.253847
7g7Zqii3qccY5O8DNL8PFw,7iWku14DAw9BS3mftbVEeK,similar_audio,Áudio similar entre gêneros (dist=0.260),0.25994
7g7Zqii3qccY5O8DNL8PFw,44hEYBddwf9u0t14i9BHia,similar_audio,Áudio similar entre gêneros (dist=0.268),0.268267
7g7Zqii3qccY5O8DNL8PFw,6BF6YD1990nsZr8DVZL9j1,similar_audio,Áudio similar entre gêneros (dist=0.269),0.268614
7g7Zqii3qccY5O8DNL8PFw,7tnOSv6Q3GreYZQWarWIz4,similar_audio,Áudio similar entre gêneros (dist=0.271),0.271244
7g7Zqii3qccY5O8DNL8PFw,73bhxlCJIK9bwH0miqSxw9,similar_audio,Áudio similar entre gêneros (dist=0.273),0.273444
7g7Zqii3qccY5O8DNL8PFw,4lNeLiwxBC6J9kJxUtJLxh,similar_audio,Áudio similar entre gêneros (dist=0.275),0.275194
7g7Zqii3qccY5O8DNL8PFw,1TWDoN2SuVuUZk1OBByZzE,similar_audio,Áudio similar entre gêneros (dist=0.279),0.279122
7g7Zqii3qccY5O8DNL8PFw,1yEIm2kxNTXo7r5F3EAy2I,similar_audio,Áudio similar entre gêneros (dist=0.281),0.28108
7g7Zqii3qccY5O8DNL8PFw,45SW4gTA0jvwLWfL3lLKy2,similar_audio,Áudio similar entre gêneros (dist=0.283),0.282718
7g7Zqii3qccY5O8DNL8PFw,0iNSKEG6Te4S9ofncwUsrI,similar_audio,Áudio similar entre gêneros (dist=0.284),0.284251
7g7Zqii3qccY5O8DNL8PFw,4hFjUsE7zmtCk8SFUtm6VQ,same_genre,Mesmo gênero: r-n-b,0.286942
7g7Zqii3qccY5O8DNL8PFw,5rtMEQ0bYdTTLAu2INE4r2,similar_audio,Áudio similar entre gêneros (dist=0.295),0.294776
7g7Zqii3qccY5O8DNL8PFw,5FrsFlteBq3DuIoCv5fKAp,similar_audio,Áudio similar entre gêneros (dist=0.299),0.298686
7g7Zqii3qccY5O8DNL8PFw,05xWMCEACbp9K5UlK6kBOx,similar_audio,Áudio similar entre gêneros (dist=0.299),0.298865
7g7Zqii3qccY5O8DNL8PFw,4hMvVrJQjn32JminhFfOSK,similar_audio,Áudio similar entre gêneros (dist=0.300),0.300061
7g7Zqii3qccY5O8DNL8PFw,4KID9HaJFhbaTnZFV8X0JI,similar_audio,Áudio similar entre gêneros (dist=0.300),0.30047
7g7Zqii3qccY5O8DNL8PFw,78U7dsruM76CzAnTSZ4npT,similar_audio,Áudio similar entre gêneros (dist=0.301),0.300902
7g7Zqii3qccY5O8DNL8PFw,6Ff4RmRYkznFT9mv4uVo2h,similar_audio,Áudio similar entre gêneros (dist=0.306),0.306061
7g7Zqii3qccY5O8DNL8PFw,101QdafoK9zk4lB4vFO5Yy,similar_audio,Áudio similar entre gêneros (dist=0.307),0.307399
7g7Zqii3qccY5O8DNL8PFw,1s2Agb3Eyhl2jy6BXoSDYo,similar_audio,Áudio similar entre gêneros (dist=0.309),0.308942
7g7Zqii3qccY5O8DNL8PFw,4jUhj4BXvyx97aURiYk59g,similar_audio,Áudio similar entre gêneros (dist=0.310),0.310068
7g7Zqii3qccY5O8DNL8PFw,7bFwIUZvq1hysSAoxBbsL3,similar_audio,Áudio similar entre gêneros (dist=0.313),0.312518
7g7Zqii3qccY5O8DNL8PFw,3MhLbJxKCi2X4iwxTDqzXj,similar_audio,Áudio similar entre gêneros (dist=0.314),0.313709
7g7Zqii3qccY5O8DNL8PFw,0e7SdulOBBTeSS7B2idUDd,similar_audio,Áudio similar entre gêneros (dist=0.315),0.31454
7g7Zqii3qccY5O8DNL8PFw,7cWv5h1KQjBnhhZ3Voljx8,similar_audio,Áudio similar entre gêneros (dist=0.321),0.320517
7g7Zqii3qccY5O8DNL8PFw,732XzfBqvakdsw4jwR1sxI,similar_audio,Áudio similar entre gêneros (dist=0.321),0.320873
7g7Zqii3qccY5O8DNL8PFw,3tshTnnudBH7kGW3QMhFuI,similar_audio,Áudio similar entre gêneros (dist=0.321),0.321013
7g7Zqii3qccY5O8DNL8PFw,5yqVF4y7dq6AgnNCHnHZEA,similar_audio,Áudio similar entre gêneros (dist=0.325),0.324941
7g7Zqii3qccY5O8DNL8PFw,1JqVkjt28jeJY9cL4ioboU,similar_audio,Áudio similar entre gêneros (dist=0.327),0.326992
7g7Zqii3qccY5O8DNL8PFw,34CpftIM0mTrUcBmjxN6uJ,similar_audio,Áudio similar entre gêneros (dist=0.330),0.330476
2isunnayB7fJUBhTLnbGYi,13gzqa9L58ZszOIqON5ZZR,very_similar,Áudio muito similar (dist=0.053),0.053117
2isunnayB7fJUBhTLnbGYi,1EO0s40WFVCoipkiDC0HWN,very_similar,Áudio muito similar (dist=0.085),0.084685
2isunnayB7fJUBhTLnbGYi,7cmpWAZsamIlIiyU1aMGZD,same_genre,Mesmo gênero: progressive-house,0.085163
2isunnayB7fJUBhTLnbGYi,65lXKIwtMPW2HCr4CvLPiZ,very_similar,Áudio muito similar (dist=0.099),0.099105
2isunnayB7fJUBhTLnbGYi,7AQyx6fF4zINWCuwVTGcx0,similar_audio,Áudio similar entre gêneros (dist=0.101),0.100764
2isunnayB7fJUBhTLnbGYi,3KZ72YyftIV2SzjVuOAg3G,similar_audio,Áudio similar entre gêneros (dist=0.108),0.107739
2isunnayB7fJUBhTLnbGYi,2gpFhHwBF5IZwP61MaMtPX,similar_audio,Áudio similar entre gêneros (dist=0.117),0.116708
2isunnayB7fJUBhTLnbGYi,2KJc0tlouvIy4xwwlp40Hr,similar_audio,Áudio similar entre gêneros (dist=0.122),0.121787
2isunnayB7fJUBhTLnbGYi,1qHFwPyMr2ZQwoVQrlucjF,similar_audio,Áudio similar entre gêneros (dist=0.126),0.126175
2isunnayB7fJUBhTLnbGYi,2AiyLKH0OQ2eh04N6wcFoc,similar_audio,Áudio similar entre gêneros (dist=0.129),0.12886
2isunnayB7fJUBhTLnbGYi,3R1cmMEh82Zf993QKEhKuN,similar_audio,Áudio similar entre gêneros (dist=0.132),0.132114
2isunnayB7fJUBhTLnbGYi,2sZ0uw5ZgibFVCRWmpWBRK,similar_audio,Áudio similar entre gêneros (dist=0.135),0.134657
2isunnayB7fJUBhTLnbGYi,5g5y3bgYrajITEEYsLnkDq,similar_audio,Áudio similar entre gêneros (dist=0.141),0.140732
2isunnayB7fJUBhTLnbGYi,4ZPUnOBJG4Qg8zQGe68s6d,similar_audio,Áudio similar entre gêneros (dist=0.143),0.14284
2isunnayB7fJUBhTLnbGYi,2mHD1X70ZkFXzVcyUbC4up,similar_audio,Áudio similar entre gêneros (dist=0.147),0.146694
2isunnayB7fJUBhTLnbGYi,7qeSsa2iFblJGT3uoTLw4K,similar_audio,Áudio similar entre gêneros (dist=0.161),0.160917
2isunnayB7fJUBhTLnbGYi,6IBZDnSNOwQnHPD6cri3ME,similar_audio,Áudio similar entre gêneros (dist=0.163),0.162824
2isunnayB7fJUBhTLnbGYi,7ma2fbKDEvJeGJAx0YedAs,similar_audio,Áudio similar entre gêneros (dist=0.169),0.169319
2isunnayB7fJUBhTLnbGYi,4OYhOYnrwWDNlOByAdPAHM,similar_audio,Áudio similar entre gêneros (dist=0.172),0.172056
2isunnayB7fJUBhTLnbGYi,0yAoLxOVvKF8F9Fl3HOQYw,similar_audio,Áudio similar entre gêneros (dist=0.180),0.179531
2isunnayB7fJUBhTLnbGYi,4UHR07RtIxz53CmPtU1MjH,similar_audio,Áudio similar entre gêneros (dist=0.180),0.179913
2isunnayB7fJUBhTLnbGYi,0hJe1vYGNravpYXAzRA3mx,similar_audio,Áudio similar entre gêneros (dist=0.181),0.181052
2isunnayB7fJUBhTLnbGYi,6qLIrkb2cbxziWCq08PXJV,similar_audio,Áudio similar entre gêneros (dist=0.182),0.182021
2isunnayB7fJUBhTLnbGYi,3PE8sxELICJTegNFMriRyM,similar_audio,Áudio similar entre gêneros (dist=0.186),0.18635
2isunnayB7fJUBhTLnbGYi,1wPZSxai0IQWb3eB0iabbH,similar_audio,Áudio similar entre gêneros (dist=0.187),0.18748
2isunnayB7fJUBhTLnbGYi,2wfHc3wJjCeaaB78MlIJ2i,similar_audio,Áudio similar entre gêneros (dist=0.192),0.191585
2isunnayB7fJUBhTLnbGYi,6cKjCsGjoR629sn7paesGM,similar_audio,Áudio similar entre gêneros (dist=0.194),0.193942
2isunnayB7fJUBhTLnbGYi,5kCdc14ItHSF6N6rI7wGSX,similar_audio,Áudio similar entre gêneros (dist=0.195),0.194729
2isunnayB7fJUBhTLnbGYi,59ZsoLhvMPywknUohMX3h9,similar_audio,Áudio similar entre gêneros (dist=0.198),0.198478
2isunnayB7fJUBhTLnbGYi,1GQDiMcvhXlnz9G90n9q6h,similar_audio,Áudio similar entre gêneros (dist=0.202),0.202099
2isunnayB7fJUBhTLnbGYi,5EuXqe8xIlAd6ckMUO7Exv,similar_audio,Áudio similar entre gêneros (dist=0.219),0.219283
2isunnayB7fJUBhTLnbGYi,3A7NsEvILiFM7zy2NQN0Wu,similar_audio,Áudio similar entre gêneros (dist=0.223),0.223481
2isunnayB7fJUBhTLnbGYi,09xB9TCIxa2NtLIb0QXUJA,similar_audio,Áudio similar entre gêneros (dist=0.226),0.225655
2isunnayB7fJUBhTLnbGYi,0RiBqUX5tKiF04fLWBCOyl,similar_audio,Áudio similar entre gêneros (dist=0.226),0.225767
2isunnayB7fJUBhTLnbGYi,5GwPTFXjE3WLJevK6KLMyc,similar_audio,Áudio similar entre gêneros (dist=0.227),0.226571
2isunnayB7fJUBhTLnbGYi,1BKr79f62jo7IGwIQJchnx,similar_audio,Áudio similar entre gêneros (dist=0.229),0.229199
2isunnayB7fJUBhTLnbGYi,3VeVNC1XuZrReIJymrbAU6,similar_audio,Áudio similar entre gêneros (dist=0.230),0.23011
2isunnayB7fJUBhTLnbGYi,2AQrJrVe2pIBZ1S3aGESEx,similar_audio,Áudio similar entre gêneros (dist=0.230),0.230364
2isunnayB7fJUBhTLnbGYi,6AZfzjA2KJBsvRYrbI30Ql,similar_audio,Áudio similar entre gêneros (dist=0.231),0.230527
2isunnayB7fJUBhTLnbGYi,0CjYhruIIhXaXjUBXvqs24,similar_audio,Áudio similar entre gêneros (dist=0.233),0.232706
2isunnayB7fJUBhTLnbGYi,2WeH8E3AcxhxJ6JzVfAPNm,similar_audio,Áudio similar entre gêneros (dist=0.234),0.233939
2isunnayB7fJUBhTLnbGYi,24KBMWfxD8l3z9JwfgU9oL,similar_audio,Áudio similar entre gêneros (dist=0.237),0.236513
2isunnayB7fJUBhTLnbGYi,0pcFsOq2tH5K0NmbSINzet,similar_audio,Áudio similar entre gêneros (dist=0.237),0.236584
2isunnayB7fJUBhTLnbGYi,4QkVnNUgHNh4rUEQp5kmop,similar_audio,Áudio similar entre gêneros (dist=0.241),0.240805
2isunnayB7fJUBhTLnbGYi,2kQBSdOhGV4VEvMRihLrYn,similar_audio,Áudio similar entre gêneros (dist=0.243),0.242738
2isunnayB7fJUBhTLnbGYi,7IWdKDoQ3QNaF790h3skyc,similar_audio,Áudio similar entre gêneros (dist=0.246),0.246265
2isunnayB7fJUBhTLnbGYi,238gnNF6BNdECfytAVEuM1,similar_audio,Áudio similar entre gêneros (dist=0.247),0.247264
2isunnayB7fJUBhTLnbGYi,5SKCzrqVptE1YpRpTgNUQf,similar_audio,Áudio similar entre gêneros (dist=0.248),0.247824
2isunnayB7fJUBhTLnbGYi,7EKpyfbmopbXMaMLW9QEd3,similar_audio,Áudio similar entre gêneros (dist=0.253),0.253126
2isunnayB7fJUBhTLnbGYi,7EHAx8WdrqaEWocU3QPAb7,similar_audio,Áudio similar entre gêneros (dist=0.257),0.257192
30BsewEJZPxfuLNAlZPFje,6fZ3OaJywyAGw4Lytc1nkv,very_similar,Áudio muito similar (dist=0.092),0.091674
30BsewEJZPxfuLNAlZPFje,2WzOpYJhgIjcO7ASiJT8Xw,same_genre,Mesmo gênero: soul,0.121828
30BsewEJZPxfuLNAlZPFje,3T0oPETOdddxJ2xTt2qJe4,similar_audio,Áudio similar entre gêneros (dist=0.123),0.122889
30BsewEJZPxfuLNAlZPFje,7kHMm6znSXA56yCV5Zjfub,similar_audio,Áudio similar entre gêneros (dist=0.126),0.125867
30BsewEJZPxfuLNAlZPFje,5ttPhgLuzPJfzFrLPlmJUv,similar_audio,Áudio similar entre gêneros (dist=0.134),0.13363
30BsewEJZPxfuLNAlZPFje,3mnT6XIOxHvfRAV9ErRAWa,similar_audio,Áudio similar entre gêneros (dist=0.135),0.13539
30BsewEJZPxfuLNAlZPFje,4uC6QxhtsmHijo8DcCsYJe,similar_audio,Áudio similar entre gêneros (dist=0.136),0.136354
30BsewEJZPxfuLNAlZPFje,6pRaRbJVkHyQdlW3MGvkgT,similar_audio,Áudio similar entre gêneros (dist=0.142),0.141928
30BsewEJZPxfuLNAlZPFje,2ZP85Jq4K27V6WWVXfINSR,similar_audio,Áudio similar entre gêneros (dist=0.151),0.150535
30BsewEJZPxfuLNAlZPFje,0FlQr1kPj50rAee1kJjk5p,similar_audio,Áudio similar entre gêneros (dist=0.152),0.151904
30BsewEJZPxfuLNAlZPFje,4D8xgk4Cin0beAmJlTzohD,similar_audio,Áudio similar entre gêneros (dist=0.157),0.157115
30BsewEJZPxfuLNAlZPFje,3SPNE0swpYB1NC2N0abXa5,similar_audio,Áudio similar entre gêneros (dist=0.159),0.159152
30BsewEJZPxfuLNAlZPFje,08FVjIlxDFr0ZV5fDLlhKE,similar_audio,Áudio similar entre gêneros (dist=0.159),0.159242
30BsewEJZPxfuLNAlZPFje,7uubRr0u9Zxc1Y84hEn7Xf,similar_audio,Áudio similar entre gêneros (dist=0.159),0.159431
30BsewEJZPxfuLNAlZPFje,6Z5ryvEQNRdk9YQ7GbI4Wh,similar_audio,Áudio similar entre gêneros (dist=0.170),0.17046
30BsewEJZPxfuLNAlZPFje,0w4Sf61CbM69gDD7RVmaBD,similar_audio,Áudio similar entre gêneros (dist=0.171),0.171004
30BsewEJZPxfuLNAlZPFje,5CdFHjd5D1lzKEriu496St,similar_audio,Áudio similar entre gêneros (dist=0.172),0.172137
30BsewEJZPxfuLNAlZPFje,44YADxNo3TdpkwEr5DvV2B,similar_audio,Áudio similar entre gêneros (dist=0.174),0.174225
30BsewEJZPxfuLNAlZPFje,4NwFkBUg8ZTGfqZCYsXSCn,similar_audio,Áudio similar entre gêneros (dist=0.176),0.17554
30BsewEJZPxfuLNAlZPFje,4dRb7kdtBVBFzSiCqsY7wP,similar_audio,Áudio similar entre gêneros (dist=0.177),0.176962
30BsewEJZPxfuLNAlZPFje,2UkHuOfxBPLliEKCVep30k,similar_audio,Áudio similar entre gêneros (dist=0.178),0.177677
30BsewEJZPxfuLNAlZPFje,0sf1u8LA2LOpKMJtlatP6g,similar_audio,Áudio similar entre gêneros (dist=0.178),0.178298
30BsewEJZPxfuLNAlZPFje,666yeZ1GZ4tkVK2qhPSzCL,similar_audio,Áudio similar entre gêneros (dist=0.179),0.179443
30BsewEJZPxfuLNAlZPFje,4SeZpWSgq1c8a0MY3iVy1f,similar_audio,Áudio similar entre gêneros (dist=0.180),0.180267
30BsewEJZPxfuLNAlZPFje,65KjitGykI5QIcsYrNhPZR,similar_audio,Áudio similar entre gêneros (dist=0.189),0.188501
30BsewEJZPxfuLNAlZPFje,5qLcZKAKaFuSCXh00E2jZz,similar_audio,Áudio similar entre gêneros (dist=0.190),0.189943
30BsewEJZPxfuLNAlZPFje,71lFFVaT9SLEnOAYjQSPsc,similar_audio,Áudio similar entre gêneros (dist=0.190),0.19033
30BsewEJZPxfuLNAlZPFje,0l6b6fXyv5BHHoJizlq2De,similar_audio,Áudio similar entre gêneros (dist=0.191),0.191404
30BsewEJZPxfuLNAlZPFje,6BWE6wckWmrq7bJ78s7y0y,similar_audio,Áudio similar entre gêneros (dist=0.192),0.191573
30BsewEJZPxfuLNAlZPFje,4nl4KMmBskw45osLZhlhk1,similar_audio,Áudio similar entre gêneros (dist=0.197),0.196513
30BsewEJZPxfuLNAlZPFje,21nOSbeaQQbKDmqQWL9pZN,similar_audio,Áudio similar entre gêneros (dist=0.198),0.197615
30BsewEJZPxfuLNAlZPFje,6EJonmjC2pOwKfUHeIZyhu,similar_audio,Áudio similar entre gêneros (dist=0.199),0.19905
30BsewEJZPxfuLNAlZPFje,6yJBlQBjdYtzNai4lLyiRf,similar_audio,Áudio similar entre gêneros (dist=0.200),0.199655
30BsewEJZPxfuLNAlZPFje,6kUQ5GQPEtoZ8tOC7GBbkk,similar_audio,Áudio similar entre gêneros (dist=0.202),0.201669
30BsewEJZPxfuLNAlZPFje,5dYALtIofWC0oK3K53lXGB,similar_audio,Áudio similar entre gêneros (dist=0.204),0.203776
30BsewEJZPxfuLNAlZPFje,7LDhkcHOeFJkrJQkhiOuqY,similar_audio,Áudio similar entre gêneros (dist=0.204),0.203885
30BsewEJZPxfuLNAlZPFje,2nLXZbiP2QzdV7YdmXPJSS,similar_audio,Áudio similar entre gêneros (dist=0.204),0.203951
30BsewEJZPxfuLNAlZPFje,2k7RoJQR0mi8WVWK0Och93,similar_audio,Áudio similar entre gêneros (dist=0.210),0.210248
30BsewEJZPxfuLNAlZPFje,5tqNWWiySiABLrGAvSWsO5,similar_audio,Áudio similar entre gêneros (dist=0.211),0.211026
30BsewEJZPxfuLNAlZPFje,1ZjYhlyj6lSDEJQvLgngyV,similar_audio,Áudio similar entre gêneros (dist=0.215),0.215008
30BsewEJZPxfuLNAlZPFje,1HTZHkdWeTTgzrBcsl4mur,similar_audio,Áudio similar entre gêneros (dist=0.215),0.215242
30BsewEJZPxfuLNAlZPFje,64yiFscllWLU43qnEKLQ2S,similar_audio,Áudio similar entre gêneros (dist=0.215),0.215368
30BsewEJZPxfuLNAlZPFje,72YayXDj2CPF1QQOnejHBI,similar_audio,Áudio similar entre gêneros (dist=0.216),0.21628
30BsewEJZPxfuLNAlZPFje,6onusUIe8SCf1zk8TP4fnk,similar_audio,Áudio similar entre gêneros (dist=0.216),0.216295
30BsewEJZPxfuLNAlZPFje,0voYwjeuMfvXlF76oesZKu,similar_audio,Áudio similar entre gêneros (dist=0.217),0.217127
30BsewEJZPxfuLNAlZPFje,0hAmNalTo8tOdDxFekAFSQ,similar_audio,Áudio similar entre gêneros (dist=0.225),0.224873
30BsewEJZPxfuLNAlZPFje,5mrGm8drsrpQsmfD9Pzuvh,similar_audio,Áudio similar entre gêneros (dist=0.226),0.225652
30BsewEJZPxfuLNAlZPFje,3Oel2uKhw6SBwZ5SfRCD6r,similar_audio,Áudio similar entre gêneros (dist=0.226),0.225955
30BsewEJZPxfuLNAlZPFje,4xU4wWPzUNlQgTfaKCcheW,similar_audio,Áudio similar entre gêneros (dist=0.228),0.227768
30BsewEJZPxfuLNAlZPFje,2kx5sQgmjYug0GiDh1a4sU,similar_audio,Áudio similar entre gêneros (dist=0.230),0.230239
5CQq6JyQ4MCI4Nspxdnz22,7HB1SEhUPXRndE7uOdEssq,very_similar,Áudio muito similar (dist=0.065),0.065358
